filename,width,height,class,xmin,ymin,xmax,ymax,plate_content
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416.0,416.0,license-plate,5.0,91.0,19.0,111.0,
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416.0,416.0,license-plate,128.0,86.0,162.0,121.0,
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416.0,416.0,vehicle,0.0,0.0,169.0,185.0,
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416.0,416.0,vehicle,0.0,1.0,416.0,263.0,
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416.0,416.0,vehicle,85.0,0.0,411.0,262.0,
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416.0,416.0,vehicle,397.0,39.0,416.0,100.0,
0f4bfc46402a9f52_jpg.rf.408104f7cd2af92e7076cdb6e8102861.jpg,416.0,416.0,license-plate,181.0,128.0,334.0,204.0,
0f4bfc46402a9f52_jpg.rf.408104f7cd2af92e7076cdb6e8102861.jpg,416.0,416.0,vehicle,1.0,2.0,415.0,365.0,
5021041c726b6ee4_jpg.rf.3e879ba8155ca73e1ae584acc52ce60d.jpg,416.0,416.0,license-plate,210.0,209.0,261.0,242.0,
5021041c726b6ee4_jpg.rf.3e879ba8155ca73e1ae584acc52ce60d.jpg,416.0,416.0,vehicle,1.0,42.0,416.0,416.0,
057569768fd6303e_jpg.rf.3e38991d0e4c36542cc100f55c38b78e.jpg,416.0,416.0,license-plate,11.0,131.0,26.0,143.0,
057569768fd6303e_jpg.rf.3e38991d0e4c36542cc100f55c38b78e.jpg,416.0,416.0,license-plate,344.0,243.0,399.0,292.0,
057569768fd6303e_jpg.rf.3e38991d0e4c36542cc100f55c38b78e.jpg,416.0,416.0,vehicle,0.0,71.0,416.0,362.0,
46a7991da6461831_jpg.rf.3b1f3b3c75ea936ef74a52b0c71aa89e.jpg,416.0,416.0,license-plate,28.0,206.0,61.0,253.0,
46a7991da6461831_jpg.rf.3b1f3b3c75ea936ef74a52b0c71aa89e.jpg,416.0,416.0,vehicle,22.0,29.0,409.0,318.0,
5290f4027491d09b_jpg.rf.3f3b30829f571d5321712f126e797f07.jpg,416.0,416.0,license-plate,65.0,296.0,138.0,330.0,
5290f4027491d09b_jpg.rf.3f3b30829f571d5321712f126e797f07.jpg,416.0,416.0,vehicle,26.0,38.0,316.0,363.0,
326c3286bcb5b2b0_jpg.rf.4226352a687f0e2c245f33d90ce7340b.jpg,416.0,416.0,license-plate,10.0,76.0,19.0,80.0,
326c3286bcb5b2b0_jpg.rf.4226352a687f0e2c245f33d90ce7340b.jpg,416.0,416.0,license-plate,299.0,256.0,352.0,315.0,
326c3286bcb5b2b0_jpg.rf.4226352a687f0e2c245f33d90ce7340b.jpg,416.0,416.0,vehicle,0.0,55.0,27.0,89.0,
326c3286bcb5b2b0_jpg.rf.4226352a687f0e2c245f33d90ce7340b.jpg,416.0,416.0,vehicle,60.0,38.0,371.0,368.0,
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416.0,416.0,license-plate,73.0,304.0,155.0,340.0,
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416.0,416.0,license-plate,118.0,179.0,142.0,186.0,
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416.0,416.0,vehicle,1.0,173.0,53.0,229.0,
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416.0,416.0,vehicle,1.0,291.0,49.0,416.0,
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416.0,416.0,vehicle,40.0,134.0,416.0,398.0,
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416.0,416.0,vehicle,100.0,156.0,240.0,211.0,
82b53fe7f9147c96_jpg.rf.42e22dcc3ad6808fd24630b8c8d3a416.jpg,416.0,416.0,license-plate,86.0,235.0,110.0,261.0,
82b53fe7f9147c96_jpg.rf.42e22dcc3ad6808fd24630b8c8d3a416.jpg,416.0,416.0,vehicle,42.0,57.0,408.0,392.0,
4fa24c1abe969cb7_jpg.rf.448070d70a410db1573fe2482dc8e1f3.jpg,416.0,416.0,license-plate,177.0,147.0,224.0,236.0,
4fa24c1abe969cb7_jpg.rf.448070d70a410db1573fe2482dc8e1f3.jpg,416.0,416.0,vehicle,0.0,0.0,231.0,350.0,
091c033b2a7df15b_jpg.rf.40e8c5f73ca1cdb7cd643d110312847b.jpg,416.0,416.0,license-plate,91.0,254.0,113.0,285.0,
091c033b2a7df15b_jpg.rf.40e8c5f73ca1cdb7cd643d110312847b.jpg,416.0,416.0,vehicle,387.0,135.0,416.0,231.0,
665cac5fd1cc2186_jpg.rf.32764bd596007aa6c4bbfd89e911b1f6.jpg,416.0,416.0,license-plate,41.0,244.0,87.0,289.0,
665cac5fd1cc2186_jpg.rf.32764bd596007aa6c4bbfd89e911b1f6.jpg,416.0,416.0,vehicle,30.0,101.0,389.0,370.0,
665cac5fd1cc2186_jpg.rf.32764bd596007aa6c4bbfd89e911b1f6.jpg,416.0,416.0,vehicle,368.0,144.0,416.0,233.0,
11f80fda2c38011c_jpg.rf.46f9e991992916fd43ee643794a15634.jpg,416.0,416.0,license-plate,220.0,274.0,265.0,300.0,
11f80fda2c38011c_jpg.rf.46f9e991992916fd43ee643794a15634.jpg,416.0,416.0,vehicle,102.0,93.0,378.0,366.0,
b076ad266891d7aa_jpg.rf.429bbd5bcc20fe5ff534efb755799ed8.jpg,416.0,416.0,license-plate,61.0,335.0,73.0,354.0,
b076ad266891d7aa_jpg.rf.429bbd5bcc20fe5ff534efb755799ed8.jpg,416.0,416.0,license-plate,380.0,294.0,397.0,301.0,
b076ad266891d7aa_jpg.rf.429bbd5bcc20fe5ff534efb755799ed8.jpg,416.0,416.0,vehicle,52.0,267.0,295.0,416.0,
b076ad266891d7aa_jpg.rf.429bbd5bcc20fe5ff534efb755799ed8.jpg,416.0,416.0,vehicle,363.0,264.0,416.0,325.0,
0d6ca8553971fefd_jpg.rf.4bd76ae57d750580089a25e947c1d8d5.jpg,416.0,416.0,license-plate,103.0,357.0,151.0,396.0,
0d6ca8553971fefd_jpg.rf.4bd76ae57d750580089a25e947c1d8d5.jpg,416.0,416.0,license-plate,334.0,119.0,337.0,125.0,
0d6ca8553971fefd_jpg.rf.4bd76ae57d750580089a25e947c1d8d5.jpg,416.0,416.0,vehicle,0.0,118.0,97.0,339.0,
0d6ca8553971fefd_jpg.rf.4bd76ae57d750580089a25e947c1d8d5.jpg,416.0,416.0,vehicle,36.0,114.0,268.0,416.0,
0d6ca8553971fefd_jpg.rf.4bd76ae57d750580089a25e947c1d8d5.jpg,416.0,416.0,vehicle,328.0,97.0,416.0,149.0,
06b024413ad385a7_jpg.rf.31adef3948b22c2f24716638c98e543b.jpg,416.0,416.0,license-plate,340.0,261.0,372.0,283.0,
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416.0,416.0,license-plate,240.0,183.0,295.0,226.0,
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416.0,416.0,vehicle,0.0,133.0,21.0,222.0,
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416.0,416.0,vehicle,0.0,130.0,57.0,177.0,
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416.0,416.0,vehicle,50.0,71.0,376.0,357.0,
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416.0,416.0,vehicle,54.0,135.0,79.0,208.0,
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416.0,416.0,vehicle,264.0,0.0,416.0,293.0,
4ee3f0e9a2fb20a9_jpg.rf.42e5d0ba82f281e92ede5f34c1d13f3e.jpg,416.0,416.0,license-plate,126.0,190.0,202.0,250.0,
4ee3f0e9a2fb20a9_jpg.rf.42e5d0ba82f281e92ede5f34c1d13f3e.jpg,416.0,416.0,vehicle,13.0,0.0,415.0,415.0,
3feecc5809a29627_jpg.rf.4ca7d27a3985622ef8b265bf7bbcd39c.jpg,416.0,416.0,license-plate,100.0,285.0,179.0,305.0,
3feecc5809a29627_jpg.rf.4ca7d27a3985622ef8b265bf7bbcd39c.jpg,416.0,416.0,vehicle,50.0,132.0,416.0,366.0,
2753536137929411_jpg.rf.465d4a26af196ed442beff2c3857d81e.jpg,416.0,416.0,license-plate,49.0,216.0,99.0,250.0,
2753536137929411_jpg.rf.465d4a26af196ed442beff2c3857d81e.jpg,416.0,416.0,vehicle,22.0,117.0,405.0,359.0,
2753536137929411_jpg.rf.465d4a26af196ed442beff2c3857d81e.jpg,416.0,416.0,vehicle,389.0,138.0,416.0,206.0,
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416.0,416.0,license-plate,137.0,279.0,160.0,299.0,
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416.0,416.0,license-plate,356.0,202.0,368.0,211.0,
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416.0,416.0,vehicle,0.0,162.0,50.0,212.0,
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416.0,416.0,vehicle,0.0,280.0,106.0,416.0,
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416.0,416.0,vehicle,109.0,147.0,321.0,317.0,
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416.0,416.0,vehicle,227.0,131.0,301.0,167.0,
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416.0,416.0,vehicle,337.0,141.0,416.0,222.0,
a21aa7c1d7b93d12_jpg.rf.459bae358e3f6ecb28c0f6c3dcf7704a.jpg,416.0,416.0,license-plate,53.0,212.0,136.0,260.0,
a21aa7c1d7b93d12_jpg.rf.459bae358e3f6ecb28c0f6c3dcf7704a.jpg,416.0,416.0,vehicle,5.0,0.0,374.0,413.0,
4ff8bebd6d6a0361_jpg.rf.4292650a6004e752add372b8c8b59e91.jpg,416.0,416.0,license-plate,157.0,199.0,269.0,238.0,
4ff8bebd6d6a0361_jpg.rf.4292650a6004e752add372b8c8b59e91.jpg,416.0,416.0,vehicle,60.0,68.0,371.0,359.0,
ae6724423f0d111a_jpg.rf.4b6ce33f62111d30cb31d02dfcfe3401.jpg,416.0,416.0,license-plate,250.0,325.0,339.0,367.0,
ae6724423f0d111a_jpg.rf.4b6ce33f62111d30cb31d02dfcfe3401.jpg,416.0,416.0,vehicle,39.0,31.0,383.0,371.0,
9498d0aff8f9ff8c_jpg.rf.48f45d52c4fbc491cd6d5b54d706b9dd.jpg,416.0,416.0,license-plate,385.0,259.0,402.0,281.0,
9498d0aff8f9ff8c_jpg.rf.48f45d52c4fbc491cd6d5b54d706b9dd.jpg,416.0,416.0,vehicle,12.0,104.0,416.0,345.0,
8cdcb833ef1ef049_jpg.rf.21382d2e408d3ccd7dc74c1f356df6f1.jpg,416.0,416.0,license-plate,93.0,194.0,157.0,220.0,
8cdcb833ef1ef049_jpg.rf.21382d2e408d3ccd7dc74c1f356df6f1.jpg,416.0,416.0,license-plate,341.0,146.0,354.0,160.0,
8cdcb833ef1ef049_jpg.rf.21382d2e408d3ccd7dc74c1f356df6f1.jpg,416.0,416.0,vehicle,48.0,61.0,403.0,364.0,
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416.0,416.0,license-plate,144.0,315.0,306.0,340.0,
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416.0,416.0,vehicle,0.0,3.0,89.0,36.0,
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416.0,416.0,vehicle,0.0,59.0,415.0,376.0,
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416.0,416.0,vehicle,22.0,7.0,212.0,67.0,
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416.0,416.0,vehicle,195.0,0.0,241.0,23.0,
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416.0,416.0,vehicle,236.0,0.0,416.0,61.0,
28bd6c6b1050e055_jpg.rf.4f139b7736ed163fe5f362bb412f0209.jpg,416.0,416.0,license-plate,10.0,155.0,120.0,202.0,
28bd6c6b1050e055_jpg.rf.4f139b7736ed163fe5f362bb412f0209.jpg,416.0,416.0,vehicle,0.0,0.0,416.0,316.0,
6aff04e9c32aec0f_jpg.rf.4dc1bc81208b8075bb0cd009c1673409.jpg,416.0,416.0,license-plate,0.0,275.0,89.0,347.0,
6aff04e9c32aec0f_jpg.rf.4dc1bc81208b8075bb0cd009c1673409.jpg,416.0,416.0,vehicle,2.0,0.0,322.0,416.0,
abca9401dcf8f7ba_jpg.rf.51d0c3f2f9cd74221f7cd9bc58d3f076.jpg,416.0,416.0,license-plate,25.0,180.0,53.0,199.0,
abca9401dcf8f7ba_jpg.rf.51d0c3f2f9cd74221f7cd9bc58d3f076.jpg,416.0,416.0,license-plate,188.0,250.0,239.0,284.0,
abca9401dcf8f7ba_jpg.rf.51d0c3f2f9cd74221f7cd9bc58d3f076.jpg,416.0,416.0,vehicle,0.0,50.0,154.0,257.0,
abca9401dcf8f7ba_jpg.rf.51d0c3f2f9cd74221f7cd9bc58d3f076.jpg,416.0,416.0,vehicle,26.0,131.0,345.0,386.0,
575d96d014e4fbab_jpg.rf.44ac0961e4e6bfe5faef53681f1f774f.jpg,416.0,416.0,license-plate,152.0,250.0,213.0,295.0,
575d96d014e4fbab_jpg.rf.44ac0961e4e6bfe5faef53681f1f774f.jpg,416.0,416.0,vehicle,0.0,0.0,129.0,322.0,
140e8d10ff02e7e7_jpg.rf.4d75a1fb3e22c9901df909c9c4e7b62d.jpg,416.0,416.0,license-plate,202.0,240.0,229.0,260.0,
140e8d10ff02e7e7_jpg.rf.4d75a1fb3e22c9901df909c9c4e7b62d.jpg,416.0,416.0,vehicle,74.0,142.0,166.0,184.0,
140e8d10ff02e7e7_jpg.rf.4d75a1fb3e22c9901df909c9c4e7b62d.jpg,416.0,416.0,vehicle,154.0,114.0,416.0,303.0,
0673b967f8c68eec_jpg.rf.4faffea417c05ccc1ee9698260279192.jpg,416.0,416.0,license-plate,88.0,299.0,195.0,355.0,
0673b967f8c68eec_jpg.rf.4faffea417c05ccc1ee9698260279192.jpg,416.0,416.0,vehicle,10.0,0.0,416.0,404.0,
5ff91ccfc6f15d04_jpg.rf.5a4938c97fb03b185fc5566a62266c88.jpg,416.0,416.0,license-plate,108.0,162.0,220.0,202.0,
5ff91ccfc6f15d04_jpg.rf.5a4938c97fb03b185fc5566a62266c88.jpg,416.0,416.0,vehicle,0.0,1.0,415.0,416.0,
12d3b6665f7e1cf6_jpg.rf.55b98df77fa4f2a3c9b773ec28593a99.jpg,416.0,416.0,license-plate,0.0,145.0,41.0,166.0,
12d3b6665f7e1cf6_jpg.rf.55b98df77fa4f2a3c9b773ec28593a99.jpg,416.0,416.0,license-plate,282.0,99.0,298.0,105.0,
12d3b6665f7e1cf6_jpg.rf.55b98df77fa4f2a3c9b773ec28593a99.jpg,416.0,416.0,vehicle,0.0,197.0,220.0,416.0,
12d3b6665f7e1cf6_jpg.rf.55b98df77fa4f2a3c9b773ec28593a99.jpg,416.0,416.0,vehicle,0.0,54.0,257.0,232.0,
12d3b6665f7e1cf6_jpg.rf.55b98df77fa4f2a3c9b773ec28593a99.jpg,416.0,416.0,vehicle,216.0,78.0,245.0,87.0,
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416.0,416.0,license-plate,37.0,181.0,63.0,195.0,
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416.0,416.0,license-plate,144.0,285.0,250.0,316.0,
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416.0,416.0,vehicle,0.0,90.0,13.0,114.0,
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416.0,416.0,vehicle,0.0,112.0,42.0,274.0,
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416.0,416.0,vehicle,0.0,74.0,126.0,215.0,
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416.0,416.0,vehicle,36.0,54.0,384.0,367.0,
53925df03b471f5d_jpg.rf.4a37171cc642509f5596aed76fc4ad9a.jpg,416.0,416.0,license-plate,213.0,332.0,225.0,338.0,
53925df03b471f5d_jpg.rf.4a37171cc642509f5596aed76fc4ad9a.jpg,416.0,416.0,vehicle,198.0,309.0,240.0,356.0,
53925df03b471f5d_jpg.rf.4a37171cc642509f5596aed76fc4ad9a.jpg,416.0,416.0,vehicle,240.0,318.0,251.0,330.0,
125622a2508e3b1d_jpg.rf.54dfdcb44977cd21fe102c79e2af2014.jpg,416.0,416.0,license-plate,119.0,306.0,152.0,334.0,
125622a2508e3b1d_jpg.rf.54dfdcb44977cd21fe102c79e2af2014.jpg,416.0,416.0,vehicle,0.0,139.0,137.0,330.0,
125622a2508e3b1d_jpg.rf.54dfdcb44977cd21fe102c79e2af2014.jpg,416.0,416.0,vehicle,62.0,153.0,352.0,374.0,
125622a2508e3b1d_jpg.rf.54dfdcb44977cd21fe102c79e2af2014.jpg,416.0,416.0,vehicle,375.0,206.0,416.0,416.0,
5373ec295ea62c47_jpg.rf.4c37ba375aae44010abec238c2958a80.jpg,416.0,416.0,license-plate,338.0,238.0,386.0,265.0,
5373ec295ea62c47_jpg.rf.4c37ba375aae44010abec238c2958a80.jpg,416.0,416.0,vehicle,0.0,33.0,79.0,240.0,
5373ec295ea62c47_jpg.rf.4c37ba375aae44010abec238c2958a80.jpg,416.0,416.0,vehicle,10.0,85.0,402.0,328.0,
5373ec295ea62c47_jpg.rf.4c37ba375aae44010abec238c2958a80.jpg,416.0,416.0,vehicle,66.0,61.0,182.0,113.0,
894cacdb385fdb6b_jpg.rf.587b44f08db587e1ed7408d5b50b5334.jpg,416.0,416.0,license-plate,196.0,283.0,244.0,315.0,
894cacdb385fdb6b_jpg.rf.587b44f08db587e1ed7408d5b50b5334.jpg,416.0,416.0,vehicle,0.0,153.0,93.0,349.0,
894cacdb385fdb6b_jpg.rf.587b44f08db587e1ed7408d5b50b5334.jpg,416.0,416.0,vehicle,108.0,141.0,350.0,355.0,
0787b0fa95f545a5_jpg.rf.5918f5ea12fee9653f005937787e7cd2.jpg,416.0,416.0,license-plate,32.0,84.0,43.0,89.0,
0787b0fa95f545a5_jpg.rf.5918f5ea12fee9653f005937787e7cd2.jpg,416.0,416.0,license-plate,186.0,233.0,248.0,270.0,
0787b0fa95f545a5_jpg.rf.5918f5ea12fee9653f005937787e7cd2.jpg,416.0,416.0,vehicle,35.0,67.0,320.0,322.0,
0787b0fa95f545a5_jpg.rf.5918f5ea12fee9653f005937787e7cd2.jpg,416.0,416.0,vehicle,50.0,54.0,416.0,136.0,
a52079c6cc4050cd_jpg.rf.55cdcc8e9eed5f8a6d1ef3dc9b702ce4.jpg,416.0,416.0,license-plate,182.0,296.0,235.0,330.0,
a52079c6cc4050cd_jpg.rf.55cdcc8e9eed5f8a6d1ef3dc9b702ce4.jpg,416.0,416.0,vehicle,39.0,31.0,352.0,381.0,
09453a7c716a9ef3_jpg.rf.5776237b99f425a57da152b3a1adecc3.jpg,416.0,416.0,license-plate,201.0,343.0,265.0,371.0,
128a59bca025bed6_jpg.rf.53f85602d60bdfd64057a8987fd20456.jpg,416.0,416.0,license-plate,181.0,213.0,234.0,250.0,
128a59bca025bed6_jpg.rf.53f85602d60bdfd64057a8987fd20456.jpg,416.0,416.0,vehicle,81.0,74.0,333.0,347.0,
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416.0,416.0,license-plate,217.0,264.0,225.0,270.0,
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416.0,416.0,license-plate,407.0,275.0,416.0,287.0,
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416.0,416.0,vehicle,26.0,253.0,36.0,264.0,
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416.0,416.0,vehicle,45.0,251.0,54.0,260.0,
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416.0,416.0,vehicle,191.0,241.0,205.0,266.0,
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416.0,416.0,vehicle,194.0,221.0,199.0,236.0,
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416.0,416.0,vehicle,197.0,242.0,244.0,295.0,
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416.0,416.0,vehicle,234.0,245.0,246.0,266.0,
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416.0,416.0,vehicle,347.0,235.0,416.0,323.0,
9a4fe6361597f264_jpg.rf.54e8f86f1239f5b98911c90550acff79.jpg,416.0,416.0,license-plate,154.0,260.0,257.0,294.0,
9a4fe6361597f264_jpg.rf.54e8f86f1239f5b98911c90550acff79.jpg,416.0,416.0,vehicle,47.0,55.0,365.0,378.0,
0c756c9366a8cb10_jpg.rf.5448d5081af4eddc034b35111e17a035.jpg,416.0,416.0,license-plate,92.0,208.0,104.0,214.0,
0c756c9366a8cb10_jpg.rf.5448d5081af4eddc034b35111e17a035.jpg,416.0,416.0,license-plate,259.0,315.0,308.0,346.0,
0c756c9366a8cb10_jpg.rf.5448d5081af4eddc034b35111e17a035.jpg,416.0,416.0,vehicle,11.0,188.0,47.0,205.0,
0c756c9366a8cb10_jpg.rf.5448d5081af4eddc034b35111e17a035.jpg,416.0,416.0,vehicle,76.0,180.0,138.0,243.0,
0c756c9366a8cb10_jpg.rf.5448d5081af4eddc034b35111e17a035.jpg,416.0,416.0,vehicle,98.0,171.0,386.0,416.0,
003a5aaf6d17c917_jpg.rf.60e9d14047fc5cd445db13a7bb7264d4.jpg,416.0,416.0,license-plate,87.0,154.0,138.0,213.0,
003a5aaf6d17c917_jpg.rf.60e9d14047fc5cd445db13a7bb7264d4.jpg,416.0,416.0,vehicle,20.0,27.0,401.0,396.0,
185fd6653258d3ed_jpg.rf.4fc8daf7d5edd887812b41e5abb28373.jpg,416.0,416.0,license-plate,282.0,234.0,317.0,258.0,
185fd6653258d3ed_jpg.rf.4fc8daf7d5edd887812b41e5abb28373.jpg,416.0,416.0,vehicle,121.0,127.0,382.0,376.0,
299f0363ae21d1c3_jpg.rf.5bfac70601a5bc5ad1e57f96a4b14b77.jpg,416.0,416.0,license-plate,188.0,241.0,239.0,282.0,
299f0363ae21d1c3_jpg.rf.5bfac70601a5bc5ad1e57f96a4b14b77.jpg,416.0,416.0,vehicle,0.0,106.0,88.0,169.0,
299f0363ae21d1c3_jpg.rf.5bfac70601a5bc5ad1e57f96a4b14b77.jpg,416.0,416.0,vehicle,66.0,96.0,349.0,372.0,
299f0363ae21d1c3_jpg.rf.5bfac70601a5bc5ad1e57f96a4b14b77.jpg,416.0,416.0,vehicle,135.0,66.0,253.0,105.0,
299f0363ae21d1c3_jpg.rf.5bfac70601a5bc5ad1e57f96a4b14b77.jpg,416.0,416.0,vehicle,361.0,111.0,416.0,262.0,
428a5131c8cff7da_jpg.rf.605747487689d2b3195531eee0aa91e2.jpg,416.0,416.0,license-plate,169.0,212.0,254.0,260.0,
428a5131c8cff7da_jpg.rf.605747487689d2b3195531eee0aa91e2.jpg,416.0,416.0,vehicle,38.0,0.0,416.0,292.0,
a56e82026bb71ad5_jpg.rf.6c3d68f3c6749220361374273692fb06.jpg,416.0,416.0,license-plate,172.0,248.0,252.0,311.0,
a56e82026bb71ad5_jpg.rf.6c3d68f3c6749220361374273692fb06.jpg,416.0,416.0,vehicle,0.0,32.0,416.0,416.0,
9238f5062ff1dc8d_jpg.rf.6187b2d577f93cd320ee3739456d428b.jpg,416.0,416.0,license-plate,330.0,269.0,360.0,294.0,
9238f5062ff1dc8d_jpg.rf.6187b2d577f93cd320ee3739456d428b.jpg,416.0,416.0,vehicle,169.0,176.0,403.0,354.0,
ad10c7d29f111692_jpg.rf.68d20b05ed46f3723fe0848808ea6d17.jpg,416.0,416.0,license-plate,311.0,318.0,362.0,343.0,
ad10c7d29f111692_jpg.rf.68d20b05ed46f3723fe0848808ea6d17.jpg,416.0,416.0,vehicle,22.0,149.0,388.0,382.0,
85f0b4db3eb512ce_jpg.rf.5f776753915463096616a41c6587c07f.jpg,416.0,416.0,license-plate,302.0,210.0,339.0,229.0,
85f0b4db3eb512ce_jpg.rf.5f776753915463096616a41c6587c07f.jpg,416.0,416.0,vehicle,45.0,127.0,369.0,321.0,
0801961485534636_jpg.rf.6a30289a294b84db92e68e901cefb15e.jpg,416.0,416.0,license-plate,167.0,351.0,238.0,398.0,
0801961485534636_jpg.rf.6a30289a294b84db92e68e901cefb15e.jpg,416.0,416.0,vehicle,23.0,4.0,358.0,415.0,
0801961485534636_jpg.rf.6a30289a294b84db92e68e901cefb15e.jpg,416.0,416.0,vehicle,281.0,7.0,320.0,29.0,
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416.0,416.0,license-plate,203.0,146.0,236.0,168.0,
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416.0,416.0,license-plate,373.0,111.0,386.0,119.0,
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416.0,416.0,vehicle,6.0,103.0,40.0,123.0,
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416.0,416.0,vehicle,57.0,100.0,87.0,117.0,
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416.0,416.0,vehicle,116.0,97.0,141.0,122.0,
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416.0,416.0,vehicle,135.0,70.0,301.0,228.0,
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416.0,416.0,vehicle,260.0,90.0,288.0,122.0,
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416.0,416.0,vehicle,300.0,72.0,415.0,167.0,
03b7b71e1ffcb7a8_jpg.rf.73fadea76a5c1ed0c8638d5ba36979ec.jpg,416.0,416.0,license-plate,0.0,192.0,26.0,228.0,
03b7b71e1ffcb7a8_jpg.rf.73fadea76a5c1ed0c8638d5ba36979ec.jpg,416.0,416.0,vehicle,0.0,70.0,397.0,339.0,
50c37aeaf19acd5b_jpg.rf.6a6a60ed65b0f96558ecd406377ef6c9.jpg,416.0,416.0,license-plate,287.0,277.0,344.0,331.0,
50c37aeaf19acd5b_jpg.rf.6a6a60ed65b0f96558ecd406377ef6c9.jpg,416.0,416.0,vehicle,0.0,20.0,367.0,380.0,
